Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Avg_Trading
2014-12-18,1075.29,1081.16,1066.4,1077.75,1481444,0,0,1075.15
2014-07-24,1116.82,1119.88,1104.81,1116.95,1481418,0,0,1114.61
2012-06-01,513.83,515.9,504.92,507.45,1479528,0,0,510.52
2014-06-24,976.56,998.29,970.53,993.79,1479100,0,0,984.79
2011-02-17,451.08,454.94,445.94,452.8,1477760,0,0,451.19
2007-07-02,220.47,220.47,216.26,216.92,1477152,0,0,218.53
2012-09-10,578.27,578.57,571.06,573.36,1476024,0,0,575.31
2017-07-03,1087.51,1099.35,1080.92,1094.99,1475956,0,0,1090.69
2016-02-02,1078.95,1089.7,1065.83,1074.07,1475588,0,0,1077.14
2017-01-03,1074.18,1078.94,1066.02,1077.37,1475324,0,0,1074.13
2021-04-27,3084.15,3114.04,3081.17,3109.97,1471417,0,0,3097.33
2012-06-14,520.89,526.1,519.22,522.97,1471124,0,0,522.29
2011-11-15,464.91,470.65,462.82,464.64,1468478,0,0,465.76
2015-01-13,1103.72,1108.27,1086.24,1094.04,1468432,0,0,1098.07
2017-11-02,1210.03,1240.41,1209.22,1218.21,1468422,0,0,1219.47
2010-06-22,318.56,319.17,313.81,315.98,1468324,0,0,316.88
2021-06-23,3321.75,3321.75,3249.31,3254.3,1467104,0,0,3286.78
2014-09-05,1136.42,1145.99,1129.05,1135.85,1467060,0,0,1136.83
2014-11-18,1147.52,1150.43,1129.89,1132.56,1467026,0,0,1140.1
2012-11-12,553.12,564.85,553.12,559.19,1466782,0,0,557.57
2016-07-12,1118.52,1120.01,1102.3,1115.47,1465536,0,0,1114.07
2014-08-08,1077.45,1096.12,1077.45,1083.44,1464790,0,0,1083.61
2016-11-03,1043.59,1062.24,1039.27,1055.17,1463310,0,0,1050.07
2015-05-15,1103.73,1111.37,1097.59,1102.04,1461454,0,0,1103.68
2011-05-11,464.96,470.15,459.7,465.47,1460670,0,0,465.07
2017-07-26,1184.31,1191.24,1178.29,1182.45,1459826,0,0,1184.07
2011-11-01,457.86,464.06,453.01,458.05,1458210,0,0,458.25
2018-01-15,1288.26,1302.57,1268.73,1273.86,1457214,0,0,1283.35
2014-11-14,1132.27,1143.64,1127.81,1141.58,1457174,0,0,1136.33
2015-07-16,1126.71,1133.42,1119.13,1125.16,1456608,0,0,1126.1
2018-09-18,1947.76,1953.21,1933.29,1945.64,1456507,0,0,1944.98
2019-09-18,2027.39,2043.17,2014.76,2038.98,1454663,0,0,2031.08
2013-05-29,636.69,641.52,623.72,628.86,1452038,0,0,632.7
2012-06-13,520.89,525.47,518.22,521.47,1450858,0,0,521.51
2002-09-04,31.14,32.53,30.77,32.22,1449856,0,0,31.67
2017-09-26,1161.17,1168.76,1140.82,1144.82,1449230,0,0,1153.89
2013-12-03,857.91,868.95,857.49,859.93,1449184,0,0,861.07
2017-11-29,1242.03,1249.23,1229.28,1233.06,1447532,0,0,1238.4
2012-10-18,537.74,548.09,535.21,546.56,1447128,0,0,541.9
2013-12-06,847.25,855.34,847.25,851.21,1446962,0,0,850.26
2015-07-02,1151.64,1152.95,1138.82,1141.79,1445880,0,0,1146.3
2016-08-30,1138.8,1156.85,1134.83,1154.29,1444026,0,0,1146.19
2017-10-17,1195.87,1209.73,1192.42,1200.29,1443016,0,0,1199.58
2016-11-29,1034.95,1042.68,1024.73,1028.05,1442296,0,0,1032.6
2021-09-09,3789.7,3808.7,3765,3791.4,1441148,0,0,3788.7
2013-01-18,570.92,572.41,560.68,566.11,1440470,0,0,567.53
2018-09-03,1958.85,1963.73,1924.64,1928.87,1439711,0,0,1944.02
2016-10-26,1091.17,1093.06,1079.3,1090.1,1437130,0,0,1088.41
2003-01-24,39.13,39.76,37.09,37.62,1436848,0,0,38.4
2014-12-02,1179.49,1187.35,1160.37,1163.85,1436572,0,0,1172.77
2015-12-16,1065.18,1078.81,1065.18,1076.08,1435934,0,0,1071.31
2014-08-27,1107.61,1122.21,1098.89,1114.58,1435460,0,0,1110.82
2012-12-26,530.91,531.81,526,528.9,1435258,0,0,529.4
2006-01-05,164.39,164.49,162.22,163.2,1431824,0,0,163.58
2015-08-10,1141.69,1149.24,1134.85,1141.73,1431182,0,0,1141.88
2008-04-02,164,167.67,163.86,164.24,1428844,0,0,164.94
2012-08-13,534.75,534.75,525.62,529.4,1428038,0,0,531.13
2017-06-23,1106.89,1113.6,1085.95,1089.5,1424756,0,0,1098.98
2017-01-04,1078.03,1086.74,1072.84,1082.48,1420066,0,0,1080.02
2018-11-13,1803.09,1825.69,1791.8,1821.88,1418432,0,0,1810.62
2014-09-09,1159.19,1165.75,1147.43,1150.12,1418098,0,0,1155.62
2016-08-04,1211.39,1217.26,1196.08,1203.22,1415416,0,0,1206.99
2015-10-26,1138.9,1138.9,1123.76,1133.34,1414630,0,0,1133.73
2017-10-27,1177.32,1202.91,1173.75,1198.8,1409270,0,0,1188.2
2016-06-02,1164.5,1188.82,1164.5,1186.96,1408756,0,0,1176.2
2014-09-02,1112.77,1116.7,1098.91,1109.32,1407940,0,0,1109.43
2017-12-06,1222.78,1226.96,1212.05,1221.53,1407518,0,0,1220.83
2014-07-16,1037.09,1043.27,1027.28,1033.73,1407240,0,0,1035.34
2015-08-13,1185.19,1191.41,1134.59,1169.92,1406426,0,0,1170.28
2016-12-30,1071.29,1082.08,1067.09,1076.14,1405748,0,0,1074.15
2011-01-03,475.59,479.65,470.52,471.94,1405042,0,0,474.43
2014-08-05,1112.38,1112.42,1088.42,1103.11,1404656,0,0,1104.08
2016-02-05,1078.55,1092.82,1078.55,1084.75,1402996,0,0,1083.67
2017-11-08,1263.14,1279.84,1260.94,1268.71,1402252,0,0,1268.16
2007-06-12,230.6,234.41,228.7,232,1402072,0,0,231.43
2017-03-06,1131.42,1133.25,1119.81,1128,1400694,0,0,1128.12
2013-05-28,629.14,636.9,625.9,635.9,1400254,0,0,631.96
2016-04-08,1104.48,1107.93,1087.02,1089.28,1399500,0,0,1097.18
2018-11-06,1783.32,1824.28,1780.5,1819.76,1398710,0,0,1801.96
2016-01-25,1030.99,1047.6,1026.33,1032.22,1397560,0,0,1034.28
2013-12-05,857.89,865.36,843.87,845.61,1397190,0,0,853.18
2016-06-23,1201.47,1203.51,1188.03,1197.1,1397014,0,0,1197.53
2016-06-10,1161.19,1178.05,1155.4,1156.56,1396832,0,0,1162.8
2017-09-12,1144.47,1155.16,1136.66,1151.2,1396460,0,0,1146.87
2017-08-11,1156.5,1172.74,1148.68,1154.72,1394736,0,0,1158.16
2011-11-17,460.76,464.27,457.7,460.82,1391988,0,0,460.89
2011-05-17,458.04,469.13,458.04,466.07,1391414,0,0,462.82
2006-09-18,190.94,191.7,188.12,188.89,1390388,0,0,189.91
2014-07-15,1044.21,1045.85,1030.25,1032.64,1389656,0,0,1038.24
2010-11-15,434.02,440.08,429.13,434.43,1389396,0,0,434.42
2014-05-14,944,953.93,938.33,944.72,1389228,0,0,945.24
2017-10-06,1124.16,1135.73,1123.26,1131.87,1389188,0,0,1128.76
2002-12-02,33.37,36.43,33.07,35.24,1388680,0,0,34.53
2017-08-04,1152.29,1169.64,1151,1167.1,1387890,0,0,1160.01
2013-01-22,555.63,558.02,548.13,552.07,1386630,0,0,553.46
2019-06-25,2159.26,2163.5,2140.72,2157.17,1386077,0,0,2155.16
2017-12-08,1214.43,1226.96,1204.69,1206.78,1385548,0,0,1213.22
2013-05-20,617.9,620.74,613.6,618.38,1385504,0,0,617.65
2006-01-30,157.19,158.53,155.93,156.57,1383144,0,0,157.05
2017-07-28,1147.76,1153.33,1129.72,1149.28,1382752,0,0,1145.02
2015-12-07,1042.04,1047.26,1034.46,1036.5,1382604,0,0,1040.06
2019-06-24,2144.19,2168.78,2141,2164.5,1382424,0,0,2154.62
2015-09-15,1132.66,1135.87,1125.71,1126.26,1379900,0,0,1130.13
2021-06-01,3161.7,3163.05,3125.18,3146.13,1377441,0,0,3149.02
2017-11-06,1215.36,1239.39,1211.53,1236.49,1377000,0,0,1225.69
2018-08-21,1888.71,1901.72,1882.93,1895.75,1376866,0,0,1892.28
2017-08-16,1149.15,1176.81,1140.45,1153.01,1373340,0,0,1154.85
2014-08-18,1088.84,1094.94,1079.64,1087.33,1373260,0,0,1087.69
2015-06-29,1139.24,1153.42,1126.57,1148.5,1372756,0,0,1141.93
2003-01-29,37.57,38.11,36.1,36.39,1370440,0,0,37.04
2010-06-04,306.65,308.35,302.54,306.61,1368210,0,0,306.04
2011-06-03,475.99,479.66,469.45,470.31,1367808,0,0,473.85
2015-11-03,1129.52,1138.37,1125.28,1136.42,1364906,0,0,1132.4
2016-05-04,1108.02,1117.05,1100.45,1109.86,1364892,0,0,1108.84
2018-02-26,1429.81,1436.76,1404.79,1409.68,1363882,0,0,1420.26
2010-07-22,342.1,343.31,337.83,342.38,1362882,0,0,341.41
2017-05-26,1197.57,1198.42,1170.04,1176.25,1362550,0,0,1185.57
2014-02-03,947.24,956.72,933.94,935.49,1362480,0,0,943.35
2015-11-10,1104.92,1106.73,1094.67,1098.31,1361920,0,0,1101.16
2011-06-06,465.37,476.8,465.37,475.31,1357074,0,0,470.71
2017-11-10,1262.77,1264.53,1249.39,1256.53,1356566,0,0,1258.31
2017-06-02,1166.21,1182.45,1164.5,1170.16,1355648,0,0,1170.83
2021-06-28,3384.11,3384.11,3325.74,3329.48,1355238,0,0,3355.86
2020-01-01,2108.27,2123.73,2094.65,2107.88,1354908,0,0,2108.63
2013-07-01,640.69,642.68,628.57,632.36,1354652,0,0,636.08
2018-08-07,1858.69,1859.58,1842.06,1848.49,1353521,0,0,1852.2
2018-01-01,1244.26,1250.06,1222.32,1227.24,1351760,0,0,1235.97
2010-05-11,310.47,312.08,302.02,302.98,1351288,0,0,306.89
2016-12-28,1058.47,1069.02,1047.75,1052.41,1350418,0,0,1056.91
2006-09-25,198.53,199.1,193.83,194.47,1349580,0,0,196.48
2016-05-30,1156.89,1183.29,1156.44,1180.8,1349464,0,0,1169.35
2013-11-01,897.89,911.49,889.85,892.62,1346480,0,0,897.96
2016-09-01,1145.56,1150.12,1128.38,1137.66,1345736,0,0,1140.43
2006-05-17,188.29,190.65,187.82,190.33,1343368,0,0,189.28
2016-01-22,1018.04,1031.05,1012.22,1028.23,1343178,0,0,1022.39
2019-02-07,1957.7,1979.59,1950.38,1965.39,1339945,0,0,1963.26
2016-05-24,1112.55,1114.45,1101.62,1105.24,1339158,0,0,1108.46
2017-10-24,1212.06,1212.48,1188.49,1192.82,1339020,0,0,1201.46
2015-03-30,1108.12,1127.83,1105.93,1125.3,1339006,0,0,1116.79
2012-11-27,544.69,544.69,539.83,542.72,1338160,0,0,542.99
2020-02-11,2108.18,2119.68,2093.17,2098.82,1335820,0,0,2104.96
2012-07-19,501.7,504.62,498.47,500.87,1335352,0,0,501.42
2017-09-20,1163.02,1163.02,1144.66,1153.56,1334642,0,0,1156.07
2016-12-19,1037.22,1045.27,1028.71,1041.27,1334210,0,0,1038.12
2014-07-11,1020.46,1037.24,1016.2,1030.55,1329446,0,0,1026.11
2006-10-23,208.18,208.18,201.81,205.37,1327904,0.75,0,205.89
2017-12-07,1221.07,1227.4,1213.04,1214.09,1326300,0,0,1218.9
2017-11-17,1274.78,1274.78,1254.14,1255.86,1325464,0,0,1264.89
2016-02-22,1039.2,1049.39,1032.37,1037.26,1324884,0,0,1039.56
2013-07-10,639.84,646.96,634.76,640.67,1322624,0,0,640.56
2016-06-06,1185.86,1194.23,1178.03,1182.24,1322026,13.5,0,1185.09
2010-05-13,306.51,309.75,305.05,306.71,1321452,0,0,307
2013-12-23,906.38,912.13,892.76,897.49,1321224,0,0,902.19
2015-07-22,1136.81,1140.36,1119.07,1122.18,1320628,0,0,1129.6
2014-11-12,1130,1143.58,1127.81,1135.14,1320582,0,0,1134.13
2012-12-03,551.02,553.95,546.91,551.77,1319512,0,0,550.92
2020-01-24,2135.42,2135.42,2115,2128.06,1319430,0,0,2128.48
2015-11-02,1117.01,1127.2,1111.45,1124.76,1319294,0,0,1120.1
2012-10-04,551.85,552.54,547.11,550.66,1319284,0,0,550.54
2010-08-16,348.59,350.85,345.26,347.41,1319098,0,0,348.03
2016-11-22,969.89,990.57,965.37,971.26,1318860,0,0,974.27
2018-08-08,1852.86,1858.78,1843.46,1854.74,1315062,0,0,1852.46
2014-07-28,1126.47,1136.31,1116.79,1131.78,1314922,20,0,1127.84
2014-03-06,960.39,963.44,951.56,955.23,1314562,0,0,957.65
2014-05-05,942.46,950.22,939.63,943.7,1314478,0,0,944
2017-08-29,1148.22,1154.7,1139.87,1143.06,1312602,0,0,1146.46
2018-09-07,1953.68,1958.09,1940.62,1954.2,1312182,0,0,1951.65
2016-12-12,998.46,1008.83,983.99,1004.56,1311758,0,0,998.96
2003-02-04,38.85,39.76,37.19,37.59,1311144,0,0,38.35
2013-02-22,608.98,614.88,605.74,611.12,1310694,0,0,610.18
2021-08-12,3326,3368,3326,3351.75,1310205,0,0,3342.94
2015-05-14,1105.93,1105.93,1090.57,1096.82,1309050,0,0,1099.81
2016-02-03,1069.32,1088.31,1057.14,1082.22,1308692,0,0,1074.25
2015-04-13,1169.12,1169.56,1153.32,1165.39,1308642,0,0,1164.35
2016-02-23,1034.73,1039.05,1010.76,1014.01,1306852,0,0,1024.64
2013-06-04,613.18,619.01,609.04,615.42,1305320,0,0,614.16
2021-06-15,3290.82,3290.82,3244.47,3255.65,1304985,0,0,3270.44
2016-04-12,1118.82,1130.91,1114.38,1127.84,1303628,0,0,1122.99
2012-07-04,518.59,521.1,513.61,520.41,1301806,0,0,518.43
2018-09-19,1946.73,1962.79,1941.98,1952.36,1301268,0,0,1950.96
2017-10-04,1133.23,1135.27,1121.85,1129.85,1300778,0,0,1130.05
2012-11-06,555.21,560.41,552.89,553.35,1297466,0,0,555.46
2012-08-01,517.61,520.41,510.92,511.99,1295750,0,0,515.23
2016-12-27,1037.9,1059.97,1037.9,1056.96,1294692,0,0,1048.18
2019-08-28,2135.7,2147.29,2112.82,2134.99,1294621,0,0,2132.7
2017-12-21,1200.05,1209.8,1196.83,1204.09,1293648,0,0,1202.69
2013-07-05,653.4,660.18,644.93,648.4,1293012,0,0,651.73
2016-08-18,1195.51,1205.74,1193.29,1197.12,1292064,0,0,1197.91
2012-10-09,542.61,542.99,537.22,541.34,1291154,0,0,541.04
2014-08-11,1088.77,1090.81,1073.08,1078.94,1290896,0,0,1082.9
2015-06-26,1129.59,1150.03,1129.59,1148.45,1290102,0,0,1139.41
2012-08-17,528.88,537.01,528.44,534.54,1287576,0,0,532.22
2010-03-05,306.47,307.25,304.52,305.51,1287312,0,0,305.94
2011-05-27,468.86,469.41,463.86,467.23,1286704,0,0,467.34
2014-12-04,1166.79,1168.1,1151.85,1155.38,1285308,0,0,1160.53
2003-01-17,43.22,43.87,42.59,42.77,1284144,0,0,43.11
2010-07-30,345.34,345.75,339.64,341.6,1283426,0,0,343.08
2012-10-16,542.24,547.75,538.39,541.78,1282744,0,0,542.54
2021-06-03,3147.68,3147.68,3115.85,3134.41,1281706,0,0,3136.41
2010-08-03,342.08,343.51,337.02,338.44,1281552,0,0,340.26
2015-07-01,1135.65,1155.19,1132.49,1148.59,1279708,0,0,1142.98
2017-09-13,1156.55,1171.19,1145.08,1151.55,1278980,0,0,1156.09
2002-12-23,39.97,39.98,38.11,38.38,1277744,0,0,39.11
2010-08-27,354.74,355.1,346.15,348.21,1276514,0,0,351.05
2016-11-23,977.63,983.97,967.71,980.97,1275808,0,0,977.57
2015-07-21,1143.47,1154.27,1134.19,1136.98,1274500,0,0,1142.23
2012-09-11,572.34,583.46,570.27,582.22,1274180,0,0,577.07
2007-05-23,236.6,236.6,233.48,235.06,1271812,0,0,235.44
2016-06-15,1144.9,1160.7,1141.28,1157.05,1270844,0,0,1150.98
2017-04-20,1051.72,1063.9,1045.17,1060.94,1268842,0,0,1055.43
2016-03-08,1048.99,1060.14,1032.02,1054.45,1268152,0,0,1048.9
2015-06-16,1107.35,1115.9,1104.89,1112.67,1267396,0,0,1110.2
2015-03-17,1133.36,1143.98,1122.49,1133.88,1267318,0,0,1133.43
2014-12-23,1094.96,1111.01,1092.59,1102.27,1266476,0,0,1100.21
2016-10-20,1087.48,1093.13,1082.54,1089.41,1265854,0,0,1088.14
2014-06-23,986.89,989.85,970.12,976.49,1262734,0,0,980.84
2007-05-14,243.66,243.66,237.48,238.27,1260376,0,0,240.77
